Date,State,Dose 1,Dose 2,Total Doses
2022-01-22,Miscellaneous,2238098,1571874,4145533
2022-01-23,Miscellaneous,2238179,1572068,4181089
2022-01-24,Miscellaneous,2238179,1572068,4181089
2022-01-25,Miscellaneous,2238255,1572414,4229213
2022-01-26,Miscellaneous,2238262,1572427,4257471
2022-01-27,Miscellaneous,2238262,1572427,4257471
2022-01-28,Miscellaneous,2238418,1572616,4300532
2022-01-29,Miscellaneous,2238600,1572825,4341608
2022-01-30,Miscellaneous,2238600,1572825,4341608
2022-01-31,Miscellaneous,2238849,1573423,4376017
2022-02-01,Miscellaneous,2238998,1573588,4416226
2022-02-02,Miscellaneous,2238998,1573588,4416226
2021-03-01,Mizoram,22819,6694,29513
2021-03-02,Mizoram,25374,8092,33466
2021-03-03,Mizoram,28350,9036,37386
2021-03-04,Mizoram,30949,9109,40058
2021-03-05,Mizoram,31804,9171,40975
2021-03-06,Mizoram,32984,9213,42197
2021-03-07,Mizoram,32984,9213,42197
2021-03-08,Mizoram,34814,9276,44090
2021-03-09,Mizoram,37761,9400,47161
2021-03-10,Mizoram,41288,9799,51087
2021-03-11,Mizoram,42920,9946,52866
2021-03-12,Mizoram,44223,10008,54231
2021-03-13,Mizoram,44703,10084,54787
2021-03-14,Mizoram,44703,10084,54787
2021-03-15,Mizoram,151622,18726,170348
2021-03-16,Mizoram,48736,10608,59344
2021-03-17,Mizoram,49392,10671,60063
2021-03-18,Mizoram,49814,11212,61026
2021-03-19,Mizoram,50055,11564,61619
2021-03-20,Mizoram,50501,11746,62247
2021-03-21,Mizoram,50501,11746,62247
2021-03-22,Mizoram,50754,12079,62833
2021-03-23,Mizoram,51146,12461,63607
2021-03-24,Mizoram,51375,12564,63939
2021-03-25,Mizoram,51831,12719,64550
2021-03-26,Mizoram,52575,13156,65731
2021-03-27,Mizoram,52575,13156,65731
2021-03-28,Mizoram,52575,13156,65731
2021-03-29,Mizoram,52576,13272,65848
2021-03-30,Mizoram,52785,13527,66312
2021-03-31,Mizoram,52859,13807,66666
2021-04-01,Mizoram,53603,14421,68024
2021-04-02,Mizoram,56979,14889,71868
2021-04-03,Mizoram,57050,14937,71987
2021-04-04,Mizoram,57059,14971,72030
2021-04-05,Mizoram,57835,15731,73566
2021-04-06,Mizoram,60838,17526,78364
2021-04-07,Mizoram,63880,18290,82170
2021-04-08,Mizoram,67481,19506,86987
2021-04-09,Mizoram,71542,21136,92678
2021-04-10,Mizoram,73635,21594,95229
2021-04-11,Mizoram,73847,22010,95857
2021-04-12,Mizoram,81107,23971,105078
2021-04-13,Mizoram,87337,25769,113106
2021-04-14,Mizoram,94675,28385,123060
2021-04-15,Mizoram,105266,30317,135583
2021-04-16,Mizoram,117031,31042,148073
2021-04-17,Mizoram,122337,31701,154038
2021-04-18,Mizoram,122419,31764,154183
2021-04-19,Mizoram,131788,33045,164833
2021-04-20,Mizoram,139761,34618,174379
2021-04-21,Mizoram,144527,36302,180829
2021-04-22,Mizoram,156092,38044,194136
2021-04-23,Mizoram,166665,39526,206191
2021-04-24,Mizoram,170791,40351,211142
2021-04-25,Mizoram,170859,40378,211237
2021-04-26,Mizoram,181154,42285,223439
2021-04-27,Mizoram,191462,43697,235159
2021-04-28,Mizoram,199993,43924,243917
2021-04-29,Mizoram,206116,44330,250446
2021-04-30,Mizoram,211363,44733,256096
2021-05-01,Mizoram,214013,44909,258922
2021-05-02,Mizoram,213937,44878,258815
2021-05-03,Mizoram,218489,45096,263585
2021-05-04,Mizoram,221756,45673,267429
2021-05-05,Mizoram,225105,45887,270992
2021-05-06,Mizoram,228855,46324,275179
2021-05-07,Mizoram,230488,46817,277305
2021-05-08,Mizoram,230871,46989,277860
2021-05-09,Mizoram,230871,46989,277860
2021-05-10,Mizoram,232513,48687,281200
2021-05-11,Mizoram,233731,50260,283991
2021-05-12,Mizoram,235142,50405,285547
2021-05-13,Mizoram,236835,50700,287535
2021-05-14,Mizoram,237504,50839,288343
2021-05-15,Mizoram,238195,50900,289095
2021-05-16,Mizoram,238215,50900,289115
2021-05-17,Mizoram,240098,50902,291000
2021-05-18,Mizoram,242712,50908,293620
2021-05-19,Mizoram,245986,50911,296897
2021-05-20,Mizoram,250241,50978,301219
2021-05-21,Mizoram,252192,50982,303174
2021-05-22,Mizoram,252195,50982,303177
2021-05-23,Mizoram,252190,50982,303172
2021-05-24,Mizoram,253879,51045,304924
2021-05-25,Mizoram,255368,51058,306426
2021-05-26,Mizoram,256097,51060,307157
2021-05-27,Mizoram,257521,51070,308591
2021-05-28,Mizoram,260316,51085,311401
2021-05-29,Mizoram,262293,51087,313380
2021-05-30,Mizoram,262364,51087,313451
2021-05-31,Mizoram,264123,51117,315240
2021-06-01,Mizoram,265115,51144,316259
2021-06-02,Mizoram,265606,51152,316758
2021-06-03,Mizoram,267025,51171,318196
2021-06-04,Mizoram,271065,51215,322280
2021-06-05,Mizoram,272303,51215,323518
2021-06-06,Mizoram,272304,51215,323519
2021-06-07,Mizoram,276294,51410,327704
2021-06-08,Mizoram,279876,51576,331452
2021-06-09,Mizoram,283167,51870,335037
2021-06-10,Mizoram,287688,51887,339575
2021-06-11,Mizoram,290811,52035,342846
2021-06-12,Mizoram,291725,52319,344044
2021-06-13,Mizoram,291725,52319,344044
2021-06-14,Mizoram,304944,52350,357294
2021-06-15,Mizoram,320683,52393,373076
2021-06-16,Mizoram,341314,52406,393720
2021-06-17,Mizoram,357803,52635,410438
2021-06-18,Mizoram,368706,52653,421359
2021-06-19,Mizoram,376028,52652,428680
2021-06-20,Mizoram,376024,52652,428676
2021-06-21,Mizoram,392951,52806,445757
2021-06-22,Mizoram,420398,52862,473260
2021-06-23,Mizoram,443241,53016,496257
2021-06-24,Mizoram,465461,53086,518547
2021-06-25,Mizoram,487327,53195,540522
2021-06-26,Mizoram,497203,53240,550443
2021-06-27,Mizoram,497356,53240,550596
2021-06-28,Mizoram,506474,53460,559934
2021-06-29,Mizoram,514605,53993,568598
2021-06-30,Mizoram,518686,54369,573055
2021-07-01,Mizoram,524954,55599,580553
2021-07-02,Mizoram,534950,57722,592672
2021-07-03,Mizoram,540569,59673,600242
2021-07-04,Mizoram,540706,59673,600379
2021-07-05,Mizoram,548934,62963,611897
2021-07-06,Mizoram,554964,65647,620611
2021-07-07,Mizoram,562364,69749,632113
2021-07-08,Mizoram,572405,77211,649616
2021-07-09,Mizoram,580502,86722,667224
2021-07-10,Mizoram,583307,88062,671369
2021-07-11,Mizoram,583639,88062,671701
2021-07-12,Mizoram,588467,96562,685029
2021-07-13,Mizoram,595382,103294,698676
2021-07-14,Mizoram,600309,108960,709269
2021-07-15,Mizoram,604815,116269,721084
2021-07-16,Mizoram,608489,125152,733641
2021-07-17,Mizoram,609286,127508,736794
2021-07-18,Mizoram,609380,127514,736894
2021-07-19,Mizoram,614394,137962,752356
2021-07-20,Mizoram,619675,149231,768906
2021-07-21,Mizoram,621330,152596,773926
2021-07-22,Mizoram,624169,161962,786131
2021-07-23,Mizoram,626386,170442,796828
2021-07-24,Mizoram,626561,171543,798104
2021-07-25,Mizoram,626660,171640,798300
2021-07-26,Mizoram,628521,175309,803830
2021-07-27,Mizoram,630725,182336,813061
2021-07-28,Mizoram,633507,188079,821586
2021-07-29,Mizoram,636054,191759,827813
2021-07-30,Mizoram,638084,195504,833588
2021-07-31,Mizoram,643821,196953,840774
2021-08-01,Mizoram,643958,197013,840971
2021-08-02,Mizoram,644980,198165,843145
2021-08-03,Mizoram,645846,198929,844775
2021-08-04,Mizoram,647051,200035,847086
2021-08-05,Mizoram,648930,201734,850664
2021-08-06,Mizoram,651442,204046,855488
2021-08-07,Mizoram,653314,204952,858266
2021-08-08,Mizoram,653446,204972,858418
2021-08-09,Mizoram,654946,206780,861726
2021-08-10,Mizoram,656018,209089,865107
2021-08-11,Mizoram,657301,212015,869316
2021-08-12,Mizoram,658520,215259,873779
2021-08-13,Mizoram,659610,217374,876984
2021-08-14,Mizoram,660143,217691,877834
2021-08-15,Mizoram,660326,217853,878179
2021-08-16,Mizoram,661354,220146,881500
2021-08-17,Mizoram,662166,221624,883790
2021-08-18,Mizoram,662987,223029,886016
2021-08-19,Mizoram,664714,224574,889288
2021-08-20,Mizoram,665666,225827,891493
2021-08-21,Mizoram,665491,225976,891467
2021-08-22,Mizoram,665740,225941,891681
2021-08-23,Mizoram,666271,227831,894102
2021-08-24,Mizoram,667563,229581,897144
2021-08-25,Mizoram,668137,230835,898972
2021-08-26,Mizoram,668821,231518,900339
2021-08-27,Mizoram,669369,233563,902932
2021-08-28,Mizoram,669582,234012,903594
2021-08-29,Mizoram,669582,234012,903594
2021-08-30,Mizoram,669821,235748,905569
2021-08-31,Mizoram,670273,237474,907747
2021-09-01,Mizoram,670431,238618,909049
2021-09-02,Mizoram,671357,241093,912450
2021-09-03,Mizoram,672129,245138,917267
2021-09-04,Mizoram,673046,245670,918716
2021-09-05,Mizoram,673147,245689,918836
2021-09-06,Mizoram,674375,253437,927812
2021-09-07,Mizoram,675308,265818,941126
2021-09-08,Mizoram,675907,274873,950780
2021-09-09,Mizoram,677321,286213,963534
2021-09-10,Mizoram,678245,295019,973264
2021-09-11,Mizoram,678503,297260,975763
2021-09-12,Mizoram,678503,297260,975763
2021-09-13,Mizoram,679460,306546,986006
2021-09-14,Mizoram,680500,320197,1000697
2021-09-15,Mizoram,681705,335688,1017393
2021-09-16,Mizoram,682690,346555,1029245
2021-09-17,Mizoram,684018,358478,1042496
2021-09-18,Mizoram,684563,362438,1047001
2021-09-19,Mizoram,684563,362438,1047001
2021-09-20,Mizoram,686094,372751,1058845
2021-09-21,Mizoram,687871,383502,1071373
2021-09-22,Mizoram,689432,393509,1082941
2021-09-23,Mizoram,690706,402479,1093185
2021-09-24,Mizoram,691910,411646,1103556
2021-09-25,Mizoram,692643,413301,1105944
2021-09-26,Mizoram,692897,413332,1106229
2021-09-27,Mizoram,693977,419676,1113653
2021-09-28,Mizoram,695394,426710,1122104
2021-09-29,Mizoram,696273,434973,1131246
2021-09-30,Mizoram,696934,441294,1138228
2021-10-01,Mizoram,697722,445928,1143650
2021-10-02,Mizoram,697797,446502,1144299
2021-10-03,Mizoram,697797,446502,1144299
2021-10-04,Mizoram,698228,449816,1148044
2021-10-05,Mizoram,699126,454324,1153450
2021-10-06,Mizoram,699659,457911,1157570
2021-10-07,Mizoram,700477,463257,1163734
2021-10-08,Mizoram,701243,468842,1170085
2021-10-09,Mizoram,701296,469445,1170741
2021-10-10,Mizoram,701301,469486,1170787
2021-10-11,Mizoram,702292,473999,1176291
2021-10-12,Mizoram,702750,479155,1181905
2021-10-13,Mizoram,703064,482850,1185914
2021-10-14,Mizoram,704239,486995,1191234
2021-10-15,Mizoram,704598,488366,1192964
2021-10-16,Mizoram,704939,489188,1194127
2021-10-17,Mizoram,705057,489191,1194248
2021-10-18,Mizoram,705644,491435,1197079
2021-10-19,Mizoram,705793,491775,1197568
2021-10-20,Mizoram,706149,494736,1200885
2021-10-21,Mizoram,706638,497269,1203907
2021-10-22,Mizoram,707172,500507,1207679
2021-10-23,Mizoram,707294,500702,1207996
2021-10-24,Mizoram,707295,500767,1208062
2021-10-25,Mizoram,708353,503555,1211908
2021-10-26,Mizoram,709245,505630,1214875
2021-10-27,Mizoram,710306,508228,1218534
2021-10-28,Mizoram,710897,510042,1220939
2021-10-29,Mizoram,711341,511799,1223140
2021-10-30,Mizoram,711587,511978,1223565
2021-10-31,Mizoram,711597,512029,1223626
2021-11-01,Mizoram,712396,514801,1227197
2021-11-02,Mizoram,712890,516536,1229426
2021-11-03,Mizoram,713202,518057,1231259
2021-11-04,Mizoram,713225,518403,1231628
2021-11-05,Mizoram,713640,521059,1234699
2021-11-06,Mizoram,713684,521109,1234793
2021-11-07,Mizoram,713684,521109,1234793
2021-11-08,Mizoram,713934,523069,1237003
2021-11-09,Mizoram,714301,524996,1239297
2021-11-10,Mizoram,715098,526800,1241898
2021-11-11,Mizoram,716152,528800,1244952
2021-11-12,Mizoram,717151,531844,1248995
2021-11-13,Mizoram,717957,532525,1250482
2021-11-14,Mizoram,718093,532638,1250731
2021-11-15,Mizoram,719157,533996,1253153
2021-11-16,Mizoram,720319,536662,1256981
2021-11-17,Mizoram,721837,540467,1262304
2021-11-18,Mizoram,723249,543041,1266290
2021-11-19,Mizoram,723478,543576,1267054
2021-11-20,Mizoram,723730,543619,1267349
2021-11-21,Mizoram,723986,543621,1267607
2021-11-22,Mizoram,725063,545476,1270539
2021-11-23,Mizoram,726186,547685,1273871
2021-11-24,Mizoram,727062,549342,1276404
2021-11-25,Mizoram,727700,551009,1278709
2021-11-26,Mizoram,728855,553183,1282038
2021-11-27,Mizoram,730032,553923,1283955
2021-11-28,Mizoram,730212,553995,1284207
2021-11-29,Mizoram,731876,556630,1288506
2021-11-30,Mizoram,733516,559386,1292902
2021-12-01,Mizoram,734474,561494,1295968
2021-12-02,Mizoram,735310,563429,1298739
2021-12-03,Mizoram,736518,564274,1300792
2021-12-04,Mizoram,736910,564502,1301412
2021-12-05,Mizoram,736943,564503,1301446
2021-12-06,Mizoram,737185,565515,1302700
2021-12-07,Mizoram,737950,567160,1305110
2021-12-08,Mizoram,738536,568949,1307485
2021-12-09,Mizoram,739591,570789,1310380
2021-12-10,Mizoram,740073,571645,1311718
2021-12-11,Mizoram,740532,572175,1312707
2021-12-12,Mizoram,740641,572213,1312854
2021-12-13,Mizoram,740988,573635,1314623
2021-12-14,Mizoram,741350,574685,1316035
2021-12-15,Mizoram,742195,577852,1320047
2021-12-16,Mizoram,742636,579278,1321914
2021-12-17,Mizoram,743069,580578,1323647
2021-12-18,Mizoram,743228,580724,1323952
2021-12-19,Mizoram,743230,580727,1323957
2021-12-20,Mizoram,743916,581576,1325492
2021-12-21,Mizoram,744499,583357,1327856
2021-12-22,Mizoram,745077,584396,1329473
2021-12-23,Mizoram,745471,584625,1330096
2021-12-24,Mizoram,745476,584625,1330101
2021-12-25,Mizoram,745476,584625,1330101
2021-12-26,Mizoram,745476,584625,1330101
2021-12-27,Mizoram,745617,584626,1330243
2021-12-28,Mizoram,746148,585213,1331361
2021-12-29,Mizoram,746449,586464,1332913
2021-12-30,Mizoram,746546,586672,1333218
2021-12-31,Mizoram,746547,586706,1333253
2022-01-01,Mizoram,746547,586706,1333253
2022-01-02,Mizoram,746547,586706,1333253
2022-01-03,Mizoram,746555,586719,1333274
2022-01-04,Mizoram,746741,587487,1334228
2022-01-05,Mizoram,748018,588845,1336863
2022-01-06,Mizoram,748649,589637,1338286
2022-01-07,Mizoram,750199,591411,1341610
2022-01-08,Mizoram,750477,591790,1342267
2022-01-09,Mizoram,750491,591790,1342281
2022-01-10,Mizoram,752628,592897,1366131
2022-01-11,Mizoram,752699,593011,1366824
2022-01-12,Mizoram,754425,595234,1377167
2022-01-13,Mizoram,756265,597010,1385948
2022-01-14,Mizoram,757709,598486,1392699
2022-01-15,Mizoram,758333,598989,1395082
2022-01-16,Mizoram,758338,598998,1395121
2022-01-17,Mizoram,759525,600665,1400949
2022-01-18,Mizoram,761203,602476,1407591
2022-01-19,Mizoram,762283,603362,1412552
2022-01-20,Mizoram,763243,604650,1417068
2022-01-21,Mizoram,764027,605515,1420754
2022-01-22,Mizoram,764097,605621,1421458
2022-01-23,Mizoram,764152,605753,1421691
2022-01-24,Mizoram,764890,606765,1426155
2022-01-25,Mizoram,765526,608032,1430471
2022-01-26,Mizoram,765618,608247,1430832
